Time,	Acc X,	Acc Y,	Acc Z,	GYR X,	GYR Y,	GYR Z
43.39493521465899,	-0.18000000715255737,	-0.009999999776482582,	9.529999732971191,	-0.125,	0.125,	-0.1875
43.400582655472974,	-0.18000000715255737,	-0.009999999776482582,	9.529999732971191,	0.0,	0.125,	-0.0625
43.40623009628696,	-0.1899999976158142,	-0.029999999329447746,	9.539999961853027,	0.0,	0.125,	-0.0625
43.41187753710094,	-0.18000000715255737,	0.0,	9.5600004196167,	-0.125,	-0.0625,	-0.125
43.41752497791493,	-0.18000000715255737,	0.0,	9.5600004196167,	-0.125,	-0.0625,	-0.125
43.42317241872891,	-0.1599999964237213,	0.0,	9.520000457763672,	0.0,	0.0,	0.0
43.4288198595429,	-0.1599999964237213,	0.0,	9.550000190734863,	0.0,	0.0,	-0.0625
43.434467300356886,	-0.17000000178813934,	0.0,	9.529999732971191,	0.0,	0.0,	-0.0625
43.440114741170866,	-0.17000000178813934,	0.0,	9.529999732971191,	-0.0625,	-0.125,	0.0
43.445762181984854,	-0.18000000715255737,	0.0,	9.5600004196167,	-0.0625,	-0.125,	0.0
43.451409622798835,	-0.18000000715255737,	0.0,	9.529999732971191,	-0.125,	-0.125,	-0.0625
43.45705706361282,	-0.18000000715255737,	0.0,	9.529999732971191,	-0.125,	-0.125,	-0.0625
43.46270450442681,	-0.17000000178813934,	-0.009999999776482582,	9.539999961853027,	0.0,	-0.125,	-0.1875
43.46835194524079,	-0.17000000178813934,	-0.009999999776482582,	9.550000190734863,	0.0625,	-0.1875,	0.0
43.47399938605478,	-0.17000000178813934,	-0.009999999776482582,	9.550000190734863,	0.0625,	-0.1875,	0.0
43.47964682686876,	-0.1599999964237213,	-0.009999999776482582,	9.550000190734863,	0.0,	0.125,	-0.125
43.48529426768275,	-0.17000000178813934,	-0.009999999776482582,	9.550000190734863,	0.0,	0.125,	-0.125
43.49094170849673,	-0.17000000178813934,	-0.009999999776482582,	9.529999732971191,	0.0625,	-0.125,	-0.125
43.496589149310715,	-0.17000000178813934,	-0.009999999776482582,	9.529999732971191,	0.0625,	-0.125,	-0.125
43.5022365901247,	-0.20000000298023224,	0.0,	9.550000190734863,	0.0625,	-0.0625,	-0.1875
43.50788403093868,	-0.1599999964237213,	-0.019999999552965164,	9.550000190734863,	0.0625,	-0.0625,	-0.1875
43.51353147175267,	-0.1599999964237213,	-0.019999999552965164,	9.550000190734863,	0.0,	0.0,	-0.1875
43.51917891256665,	-0.17000000178813934,	0.0,	9.529999732971191,	0.0,	-0.0625,	-0.125
43.52482635338064,	-0.18000000715255737,	0.0,	9.529999732971191,	0.0,	-0.0625,	-0.125
43.53047379419463,	-0.18000000715255737,	0.0,	9.550000190734863,	0.125,	0.0,	-0.0625
43.53612123500861,	-0.18000000715255737,	0.0,	9.550000190734863,	0.125,	0.0,	-0.0625
43.541768675822595,	-0.1899999976158142,	0.0,	9.539999961853027,	0.0625,	0.0625,	-0.125
43.547416116636576,	-0.18000000715255737,	-0.009999999776482582,	9.539999961853027,	0.0625,	0.0625,	-0.125
43.553063557450564,	-0.18000000715255737,	-0.009999999776482582,	9.539999961853027,	0.0,	-0.125,	-0.0625
43.558710998264544,	-0.1899999976158142,	0.0,	9.539999961853027,	0.0,	0.0,	-0.0625
43.56435843907853,	-0.17000000178813934,	0.0,	9.539999961853027,	0.0,	0.0,	-0.0625
43.57000587989252,	-0.17000000178813934,	0.0,	9.539999961853027,	0.0625,	0.0,	-0.1875
43.5756533207065,	-0.17000000178813934,	-0.019999999552965164,	9.539999961853027,	0.0625,	0.0,	-0.1875
43.58130076152049,	-0.17000000178813934,	-0.009999999776482582,	9.5600004196167,	0.0,	-0.0625,	-0.0625
43.58694820233447,	-0.17000000178813934,	0.0,	9.539999961853027,	0.0,	-0.0625,	-0.0625
43.59259564314846,	-0.17000000178813934,	0.0,	9.539999961853027,	0.0625,	0.0,	-0.0625
43.598243083962444,	-0.17000000178813934,	-0.009999999776482582,	9.5600004196167,	0.0,	0.0,	-0.125
43.603890524776425,	-0.17000000178813934,	-0.009999999776482582,	9.529999732971191,	0.0,	0.0,	-0.125
43.60953796559041,	-0.17000000178813934,	-0.009999999776482582,	9.529999732971191,	-0.0625,	0.0625,	-0.125
43.61518540640439,	-0.17000000178813934,	0.0,	9.529999732971191,	-0.0625,	0.0625,	-0.125
43.62083284721838,	-0.18000000715255737,	-0.009999999776482582,	9.550000190734863,	-0.1875,	-0.0625,	0.0
43.62648028803237,	-0.1899999976158142,	0.0,	9.539999961853027,	-0.1875,	-0.0625,	0.0
43.63212772884635,	-0.1899999976158142,	0.0,	9.539999961853027,	0.0625,	0.0,	-0.125
43.63777516966034,	-0.17000000178813934,	0.0,	9.529999732971191,	0.0625,	0.0,	-0.125
43.64342261047432,	-0.1599999964237213,	0.0,	9.569999694824219,	0.0625,	-0.0625,	0.0
43.649070051288305,	-0.1599999964237213,	0.0,	9.569999694824219,	0.125,	-0.0625,	-0.125
43.654717492102286,	-0.17000000178813934,	-0.009999999776482582,	9.520000457763672,	0.125,	-0.0625,	-0.125
43.66036493291627,	-0.18000000715255737,	0.0,	9.520000457763672,	-0.0625,	-0.0625,	0.0
43.66601237373026,	-0.18000000715255737,	0.0,	9.520000457763672,	-0.0625,	-0.0625,	0.0
43.67165981454424,	-0.18000000715255737,	-0.009999999776482582,	9.550000190734863,	0.125,	-0.1875,	0.0
43.67730725535823,	-0.18000000715255737,	0.0,	9.539999961853027,	0.125,	-0.1875,	0.0
43.68295469617221,	-0.1599999964237213,	-0.009999999776482582,	9.5600004196167,	0.125,	-0.125,	0.0
43.6886021369862,	-0.1599999964237213,	-0.009999999776482582,	9.5600004196167,	0.0,	0.0,	0.0
43.694249577800186,	-0.15000000596046448,	0.0,	9.529999732971191,	0.0,	0.0,	0.0
43.699897018614166,	-0.18000000715255737,	-0.009999999776482582,	9.529999732971191,	0.0,	-0.0625,	-0.125
43.705544459428154,	-0.18000000715255737,	-0.009999999776482582,	9.529999732971191,	0.0,	-0.0625,	-0.125
43.711191900242135,	-0.18000000715255737,	0.0,	9.529999732971191,	0.0625,	0.0,	0.0
43.71683934105612,	-0.18000000715255737,	0.0,	9.539999961853027,	0.0625,	0.0,	0.0
43.7224867818701,	-0.17000000178813934,	0.0,	9.539999961853027,	0.0,	0.0,	-0.0625
43.72813422268409,	-0.17000000178813934,	0.0,	9.539999961853027,	0.0,	0.0,	-0.0625
43.73378166349808,	-0.1899999976158142,	-0.009999999776482582,	9.550000190734863,	0.0,	-0.1875,	-0.1875
43.73942910431206,	-0.17000000178813934,	-0.009999999776482582,	9.539999961853027,	0.0625,	0.0625,	-0.0625
43.74507654512605,	-0.17000000178813934,	-0.009999999776482582,	9.539999961853027,	0.0625,	0.0625,	-0.0625
43.75072398594003,	-0.1599999964237213,	-0.009999999776482582,	9.550000190734863,	0.0625,	0.0625,	-0.0625
43.756371426754015,	-0.18000000715255737,	-0.019999999552965164,	9.539999961853027,	0.0625,	0.0625,	-0.0625
43.762018867568,	-0.18000000715255737,	-0.019999999552965164,	9.539999961853027,	0.0,	-0.0625,	0.0
43.76766630838198,	-0.1599999964237213,	-0.029999999329447746,	9.550000190734863,	0.0,	-0.0625,	0.0
43.77331374919597,	-0.17000000178813934,	0.0,	9.550000190734863,	-0.0625,	0.0,	-0.125
43.77896119000995,	-0.18000000715255737,	-0.019999999552965164,	9.539999961853027,	-0.0625,	0.0,	-0.0625
43.78460863082394,	-0.18000000715255737,	-0.019999999552965164,	9.539999961853027,	-0.0625,	0.0,	-0.0625
43.79025607163793,	-0.17000000178813934,	-0.009999999776482582,	9.529999732971191,	-0.0625,	-0.0625,	-0.125
43.79590351245191,	-0.17000000178813934,	-0.009999999776482582,	9.529999732971191,	-0.0625,	-0.0625,	-0.125
43.801550953265895,	-0.17000000178813934,	-0.009999999776482582,	9.529999732971191,	-0.0625,	0.0,	-0.0625
43.807198394079876,	-0.17000000178813934,	0.0,	9.539999961853027,	-0.0625,	0.0,	-0.0625
43.812845834893864,	-0.18000000715255737,	0.0,	9.539999961853027,	0.0,	0.1875,	-0.125
43.818493275707844,	-0.18000000715255737,	0.0,	9.529999732971191,	0.0,	0.0625,	-0.0625
43.82414071652183,	-0.18000000715255737,	0.0,	9.529999732971191,	0.0,	0.0625,	-0.0625
43.82978815733582,	-0.1599999964237213,	0.0,	9.550000190734863,	-0.0625,	0.0,	-0.1875
43.8354355981498,	-0.15000000596046448,	-0.009999999776482582,	9.529999732971191,	-0.0625,	0.0,	-0.1875
43.84108303896379,	-0.15000000596046448,	-0.009999999776482582,	9.529999732971191,	-0.0625,	-0.0625,	0.0
43.84673047977777,	-0.17000000178813934,	0.0,	9.520000457763672,	-0.0625,	-0.0625,	0.0
43.852377920591756,	-0.17000000178813934,	-0.009999999776482582,	9.5600004196167,	0.0625,	-0.0625,	-0.125
43.858025361405744,	-0.17000000178813934,	-0.009999999776482582,	9.5600004196167,	0.0625,	-0.0625,	-0.125
43.863672802219725,	-0.18000000715255737,	-0.009999999776482582,	9.550000190734863,	0.0,	0.0625,	-0.0625
43.86932024303371,	-0.1899999976158142,	0.0,	9.550000190734863,	-0.0625,	0.0,	-0.0625
43.87496768384769,	-0.1899999976158142,	0.0,	9.550000190734863,	-0.0625,	0.0,	-0.0625
43.88061512466168,	-0.1599999964237213,	-0.019999999552965164,	9.550000190734863,	0.0,	-0.125,	-0.125
43.88626256547566,	-0.18000000715255737,	-0.009999999776482582,	9.539999961853027,	0.0,	-0.125,	-0.125
43.89191000628965,	-0.17000000178813934,	0.0,	9.539999961853027,	0.0,	0.125,	-0.0625
43.89755744710364,	-0.17000000178813934,	0.0,	9.539999961853027,	0.0,	0.125,	-0.0625
43.90320488791762,	-0.1599999964237213,	0.0,	9.550000190734863,	0.0625,	0.0,	-0.125
43.908852328731605,	-0.17000000178813934,	0.0,	9.510000228881836,	0.0625,	0.0,	-0.125
43.914499769545586,	-0.17000000178813934,	0.0,	9.510000228881836,	-0.0625,	0.0,	-0.0625
43.92014721035957,	-0.17000000178813934,	0.0,	9.5600004196167,	0.125,	0.125,	0.0625
43.92579465117356,	-0.1899999976158142,	-0.009999999776482582,	9.550000190734863,	0.125,	0.125,	0.0625
43.93144209198754,	-0.17000000178813934,	-0.009999999776482582,	9.539999961853027,	0.0,	0.0625,	-0.0625
43.93708953280153,	-0.17000000178813934,	-0.009999999776482582,	9.539999961853027,	0.0,	0.0625,	-0.0625
43.94273697361551,	-0.20000000298023224,	0.0,	9.539999961853027,	-0.1875,	0.0,	-0.1875
43.9483844144295,	-0.1599999964237213,	-0.029999999329447746,	9.539999961853027,	-0.1875,	0.0,	-0.1875
43.954031855243485,	-0.1599999964237213,	-0.029999999329447746,	9.539999961853027,	-0.125,	-0.125,	-0.0625
43.959679296057466,	-0.15000000596046448,	-0.009999999776482582,	9.550000190734863,	-0.125,	-0.125,	-0.0625
43.965326736871454,	-0.17000000178813934,	0.0,	9.539999961853027,	0.125,	-0.0625,	-0.1875
43.970974177685434,	-0.17000000178813934,	0.0,	9.539999961853027,	-0.125,	-0.1875,	0.0
43.97662161849942,	-0.17000000178813934,	0.0,	9.5600004196167,	-0.125,	-0.1875,	0.0
43.9822690593134,	-0.17000000178813934,	-0.009999999776482582,	9.529999732971191,	-0.0625,	-0.1875,	-0.1875
43.98791650012739,	-0.1599999964237213,	-0.019999999552965164,	9.529999732971191,	-0.0625,	-0.1875,	-0.1875
43.99356394094138,	-0.1599999964237213,	-0.019999999552965164,	9.529999732971191,	-0.0625,	0.0,	-0.125
43.99921138175536,	-0.17000000178813934,	0.0,	9.539999961853027,	-0.0625,	0.0,	-0.125
44.004858822569346,	-0.1599999964237213,	-0.009999999776482582,	9.539999961853027,	0.125,	-0.125,	-0.0625
44.01050626338333,	-0.1599999964237213,	-0.009999999776482582,	9.539999961853027,	0.0625,	-0.0625,	0.0
44.016153704197315,	-0.17000000178813934,	0.009999999776482582,	9.539999961853027,	0.0625,	-0.0625,	0.0
44.0218011450113,	-0.1899999976158142,	0.0,	9.579999923706055,	-0.125,	-0.0625,	-0.0625
44.02744858582528,	-0.1899999976158142,	0.0,	9.579999923706055,	-0.125,	-0.0625,	-0.0625
44.03309602663927,	-0.17000000178813934,	0.0,	9.529999732971191,	0.0,	-0.0625,	-0.1875
44.03874346745325,	-0.17000000178813934,	-0.009999999776482582,	9.539999961853027,	0.0,	-0.0625,	-0.1875
44.04439090826724,	-0.18000000715255737,	0.0,	9.529999732971191,	-0.0625,	0.0,	-0.0625
44.05003834908122,	-0.18000000715255737,	0.0,	9.529999732971191,	0.0625,	-0.0625,	0.0
44.05568578989521,	-0.17000000178813934,	-0.009999999776482582,	9.5600004196167,	0.0625,	-0.0625,	0.0
44.061333230709195,	-0.18000000715255737,	-0.009999999776482582,	9.5600004196167,	0.0625,	-0.0625,	0.0
44.066980671523176,	-0.18000000715255737,	-0.009999999776482582,	9.5600004196167,	0.0625,	-0.0625,	0.0
44.07262811233716,	-0.17000000178813934,	0.0,	9.550000190734863,	0.0,	-0.125,	0.0
44.078275553151144,	-0.1599999964237213,	0.0,	9.539999961853027,	0.0,	-0.125,	0.0
44.08392299396513,	-0.1599999964237213,	0.0,	9.550000190734863,	0.0,	-0.125,	0.0
44.08957043477912,	-0.1599999964237213,	0.0,	9.550000190734863,	0.0,	-0.125,	0.0
44.0952178755931,	-0.1899999976158142,	-0.029999999329447746,	9.529999732971191,	0.0,	-0.0625,	0.0
44.10086531640709,	-0.2199999988079071,	0.0,	9.5600004196167,	-0.0625,	0.0,	-0.1875
44.10651275722107,	-0.2199999988079071,	0.0,	9.5600004196167,	-0.0625,	0.0,	-0.1875
44.112160198035056,	-0.17000000178813934,	0.009999999776482582,	9.550000190734863,	0.0,	-0.0625,	0.0
44.117807638849044,	-0.18000000715255737,	0.009999999776482582,	9.539999961853027,	0.0,	-0.0625,	0.0
44.123455079663024,	-0.18000000715255737,	0.009999999776482582,	9.539999961853027,	0.0,	0.0,	-0.25
44.12910252047701,	-0.18000000715255737,	0.0,	9.5600004196167,	0.0,	0.0,	-0.25
44.13474996129099,	-0.15000000596046448,	0.0,	9.5600004196167,	0.125,	0.0625,	-0.1875
44.14039740210498,	-0.18000000715255737,	-0.009999999776482582,	9.539999961853027,	0.0625,	0.0625,	-0.125
44.14604484291896,	-0.18000000715255737,	-0.009999999776482582,	9.539999961853027,	0.0625,	0.0625,	-0.125
44.15169228373295,	-0.1599999964237213,	0.0,	9.550000190734863,	0.0625,	-0.125,	-0.0625
44.15733972454694,	-0.18000000715255737,	-0.019999999552965164,	9.520000457763672,	0.0625,	-0.125,	-0.0625
44.16298716536092,	-0.18000000715255737,	-0.019999999552965164,	9.520000457763672,	0.125,	-0.0625,	-0.0625
44.168634606174905,	-0.17000000178813934,	0.0,	9.520000457763672,	0.125,	-0.0625,	-0.0625
44.174282046988885,	-0.1899999976158142,	0.009999999776482582,	9.539999961853027,	0.0,	0.0625,	-0.125
44.17992948780287,	-0.17000000178813934,	-0.009999999776482582,	9.539999961853027,	0.0,	0.0625,	-0.125
44.18557692861686,	-0.17000000178813934,	-0.009999999776482582,	9.539999961853027,	0.0625,	0.0625,	-0.0625
44.19122436943084,	-0.17000000178813934,	0.0,	9.550000190734863,	0.0625,	0.0,	-0.0625
44.19687181024483,	-0.18000000715255737,	0.0,	9.529999732971191,	0.0625,	0.0,	-0.0625
44.20251925105881,	-0.18000000715255737,	0.0,	9.529999732971191,	-0.0625,	0.0,	0.0
44.2081666918728,	-0.17000000178813934,	0.009999999776482582,	9.539999961853027,	-0.0625,	0.0,	0.0
44.21381413268678,	-0.17000000178813934,	0.0,	9.550000190734863,	0.0625,	0.0,	-0.0625
44.219461573500766,	-0.17000000178813934,	0.0,	9.550000190734863,	0.0625,	0.0,	-0.0625
44.225109014314754,	-0.18000000715255737,	0.0,	9.529999732971191,	0.0,	-0.125,	-0.0625
44.230756455128734,	-0.18000000715255737,	0.0,	9.529999732971191,	0.0,	-0.0625,	-0.1875
44.23640389594272,	-0.17000000178813934,	-0.019999999552965164,	9.550000190734863,	0.0,	-0.0625,	-0.1875
44.2420513367567,	-0.17000000178813934,	-0.019999999552965164,	9.550000190734863,	-0.125,	0.0,	-0.0625
44.24769877757069,	-0.1599999964237213,	-0.009999999776482582,	9.529999732971191,	-0.125,	0.0,	-0.0625
44.25334621838468,	-0.18000000715255737,	0.0,	9.550000190734863,	0.125,	0.0625,	0.0625
44.25899365919866,	-0.18000000715255737,	0.0,	9.550000190734863,	0.125,	0.0625,	0.0625
44.264641100012646,	-0.14000000059604645,	-0.029999999329447746,	9.520000457763672,	0.0,	0.1875,	-0.1875
44.27028854082663,	-0.18000000715255737,	0.0,	9.539999961853027,	-0.0625,	0.125,	-0.0625
44.275935981640615,	-0.18000000715255737,	0.0,	9.510000228881836,	-0.0625,	0.125,	-0.0625
44.2815834224546,	-0.18000000715255737,	0.0,	9.510000228881836,	-0.125,	0.0,	-0.0625
44.28723086326858,	-0.18000000715255737,	0.0,	9.529999732971191,	-0.125,	0.0,	-0.0625
44.29287830408257,	-0.18000000715255737,	0.009999999776482582,	9.569999694824219,	0.0,	-0.125,	-0.0625
44.29852574489655,	-0.18000000715255737,	0.009999999776482582,	9.569999694824219,	0.0,	-0.125,	-0.0625
44.30417318571054,	-0.18000000715255737,	0.009999999776482582,	9.550000190734863,	0.0,	-0.125,	-0.0625
44.30982062652452,	-0.18000000715255737,	0.0,	9.539999961853027,	0.0,	-0.0625,	0.0
44.31546806733851,	-0.18000000715255737,	0.0,	9.539999961853027,	0.0,	-0.0625,	0.0
44.321115508152495,	-0.1599999964237213,	0.009999999776482582,	9.529999732971191,	0.0,	-0.0625,	-0.125
44.326762948966476,	-0.17000000178813934,	0.0,	9.539999961853027,	0.0,	-0.0625,	-0.125
44.33241038978046,	-0.20000000298023224,	0.0,	9.569999694824219,	-0.0625,	0.0625,	0.0
44.338057830594444,	-0.20000000298023224,	0.0,	9.569999694824219,	-0.0625,	0.0625,	0.0
44.34370527140843,	-0.1599999964237213,	-0.019999999552965164,	9.5600004196167,	-0.125,	0.1875,	-0.0625
44.34935271222242,	-0.18000000715255737,	-0.009999999776482582,	9.539999961853027,	-0.125,	0.1875,	-0.0625
44.3550001530364,	-0.18000000715255737,	-0.009999999776482582,	9.539999961853027,	0.0,	0.0625,	-0.0625
44.36064759385039,	-0.1899999976158142,	0.0,	9.5600004196167,	0.0,	0.0,	-0.125
44.36629503466437,	-0.18000000715255737,	0.0,	9.529999732971191,	0.0,	0.0,	-0.125
44.371942475478356,	-0.1899999976158142,	0.0,	9.550000190734863,	0.0,	0.125,	-0.125
44.37758991629234,	-0.1899999976158142,	0.0,	9.550000190734863,	0.0,	0.125,	-0.125
44.383237357106324,	-0.17000000178813934,	-0.019999999552965164,	9.550000190734863,	-0.0625,	0.0,	-0.0625
44.38888479792031,	-0.18000000715255737,	-0.009999999776482582,	9.5600004196167,	-0.0625,	0.0,	-0.0625
44.39453223873429,	-0.18000000715255737,	-0.009999999776482582,	9.5600004196167,	0.0625,	-0.125,	0.0
44.40017967954828,	-0.20000000298023224,	0.0,	9.5600004196167,	0.0625,	-0.125,	0.0
44.40582712036226,	-0.18000000715255737,	0.0,	9.550000190734863,	0.0,	-0.0625,	0.0
44.41147456117625,	-0.18000000715255737,	0.0,	9.550000190734863,	0.0,	-0.0625,	-0.0625
44.417122001990236,	-0.17000000178813934,	0.0,	9.539999961853027,	0.0,	-0.0625,	-0.0625
44.42276944280422,	-0.17000000178813934,	0.009999999776482582,	9.539999961853027,	-0.0625,	-0.125,	-0.125
44.428416883618205,	-0.1599999964237213,	0.0,	9.550000190734863,	-0.0625,	-0.125,	-0.125
44.434064324432185,	-0.1599999964237213,	0.0,	9.550000190734863,	-0.0625,	-0.125,	0.0
44.43971176524617,	-0.1599999964237213,	-0.009999999776482582,	9.539999961853027,	-0.0625,	-0.125,	0.0
44.445359206060154,	-0.17000000178813934,	0.0,	9.550000190734863,	0.0,	0.0625,	0.0
44.45100664687414,	-0.17000000178813934,	0.0,	9.550000190734863,	0.0625,	0.0,	-0.0625
44.45665408768813,	-0.18000000715255737,	-0.009999999776482582,	9.529999732971191,	0.0625,	0.0,	-0.0625
44.46230152850211,	-0.18000000715255737,	0.0,	9.550000190734863,	-0.0625,	-0.0625,	0.0625
44.4679489693161,	-0.18000000715255737,	0.0,	9.550000190734863,	-0.0625,	-0.0625,	0.0625
44.47359641013008,	-0.1599999964237213,	-0.009999999776482582,	9.529999732971191,	-0.0625,	0.0,	-0.0625
44.479243850944066,	-0.1899999976158142,	0.0,	9.539999961853027,	-0.0625,	0.0,	-0.0625
44.48489129175805,	-0.18000000715255737,	0.0,	9.520000457763672,	-0.0625,	0.0,	-0.0625
44.490538732572034,	-0.18000000715255737,	0.0,	9.520000457763672,	-0.0625,	0.0,	-0.0625
44.49618617338602,	-0.1599999964237213,	0.0,	9.539999961853027,	0.0625,	0.0625,	-0.125
44.5018336142,	-0.17000000178813934,	0.0,	9.539999961853027,	0.0,	-0.1875,	-0.0625
44.50748105501399,	-0.17000000178813934,	0.0,	9.539999961853027,	0.0,	-0.1875,	-0.0625
44.51312849582798,	-0.17000000178813934,	0.0,	9.539999961853027,	-0.0625,	0.0,	-0.0625
44.51877593664196,	-0.18000000715255737,	-0.019999999552965164,	9.550000190734863,	-0.0625,	0.0,	-0.0625
44.524423377455946,	-0.18000000715255737,	-0.019999999552965164,	9.550000190734863,	0.0,	-0.0625,	-0.125
44.53007081826993,	-0.1599999964237213,	-0.009999999776482582,	9.550000190734863,	0.0,	-0.0625,	-0.125
44.535718259083914,	-0.1599999964237213,	-0.029999999329447746,	9.579999923706055,	0.0,	-0.125,	-0.0625
44.541365699897895,	-0.17000000178813934,	-0.019999999552965164,	9.550000190734863,	0.0,	0.0,	-0.0625
44.54701314071188,	-0.17000000178813934,	-0.019999999552965164,	9.550000190734863,	0.0,	0.0,	-0.0625
44.55266058152587,	-0.17000000178813934,	-0.019999999552965164,	9.539999961853027,	-0.0625,	-0.125,	0.0
44.55830802233985,	-0.17000000178813934,	-0.019999999552965164,	9.550000190734863,	-0.0625,	-0.125,	0.0
44.56395546315384,	-0.17000000178813934,	-0.019999999552965164,	9.550000190734863,	-0.0625,	0.0625,	0.0
44.56960290396782,	-0.1899999976158142,	0.0,	9.539999961853027,	-0.0625,	0.0625,	0.0
44.57525034478181,	-0.18000000715255737,	0.0,	9.539999961853027,	-0.125,	-0.0625,	0.0
44.580897785595795,	-0.18000000715255737,	0.0,	9.539999961853027,	-0.125,	-0.0625,	0.0
44.586545226409775,	-0.1599999964237213,	0.0,	9.5600004196167,	0.0625,	-0.125,	-0.0625
44.59219266722376,	-0.1899999976158142,	0.0,	9.550000190734863,	0.0,	-0.0625,	-0.0625
44.597840108037744,	-0.17000000178813934,	0.0,	9.550000190734863,	0.0,	-0.0625,	-0.0625
44.60348754885173,	-0.17000000178813934,	0.0,	9.550000190734863,	0.0,	-0.0625,	-0.0625
44.60913498966571,	-0.17000000178813934,	0.0,	9.550000190734863,	0.0,	-0.0625,	-0.0625
44.6147824304797,	-0.1599999964237213,	0.0,	9.5600004196167,	-0.1875,	0.0,	0.0
44.62042987129369,	-0.1599999964237213,	0.0,	9.5600004196167,	-0.1875,	0.0,	0.0
44.62607731210767,	-0.17000000178813934,	-0.019999999552965164,	9.520000457763672,	0.0,	-0.0625,	-0.125
44.631724752921656,	-0.1599999964237213,	-0.009999999776482582,	9.539999961853027,	0.125,	-0.125,	0.0
